postId,postUrl,commentId,commentUrl,text,timestamp,likesCount,userId,username,userFullName,ownerProfilePicUrl,owner,ownerUsername,isVerified,hasLikedComment,childCommentCount,repliesCount,replies
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,18146703640463915,https://www.instagram.com/p/DVscrIakZKd/c/18146703640463915/,ini baru kritik...gw suka opini lu dan masuk akal @irwandiferry,1773655523,1,69814026497,koh.ayiz,ADR,https://scontent.cdninstagram.com/v/t51.2885-19/465391348_925604622780185_8745591363690012351_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Junih9nKs8UQ7kNvwFq6oFv&_nc_oc=AdpddsA57hG4a3g1KZCVxdVIT1pscgm0FCWhSB3QJH061Ag0B2uljdWvUS0vHYqhkV0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7a32e&oh=00_AfyFHaKjrj3B-rLfP5oAqtS0Ti8aNn1-Ibsp7oR0sH9fqQ&oe=69C7222E,koh.ayiz,koh.ayiz,False,False,0,0,[]
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,18011369594843936,https://www.instagram.com/p/DVscrIakZKd/c/18011369594843936/,Jogetin aja sih 😂,1773709210,0,2005427168,mnkhatami,,https://scontent.cdninstagram.com/v/t51.82787-19/599346206_18514887514067169_164969417650751119_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=vw1Q92HJY1YQ7kNvwG14CaV&_nc_oc=Adr3jU07_tjS6BvzMvouyHehdxtobChHRVjo-NSz7XM86u3hSNzuZFd2jmcpTcpWNJ0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=dxr5isMJ5MitYwBBF4O1lg&_nc_ss=7a32e&oh=00_AfyLfKdGgL9ZEgD9vyaJpSHtxoyJ7i3-I0JEWWMZj8bXNA&oe=69C7393D,mnkhatami,mnkhatami,False,False,1,1,[]
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,17999326553912823,https://www.instagram.com/p/DVscrIakZKd/c/17999326553912823/,Waktunya STOP MBG,1773206844,1,44439462140,ranggawalpresa,Rangga Walpresa,https://scontent.cdninstagram.com/v/t51.82787-19/540751238_18076526879486141_1027251908238093645_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDUyLkMzIn0%3D&_nc_ohc=p74BWx5S8egQ7kNvwHNjB2J&_nc_oc=Adpd2DyNA-bb5rAIU7haXEeyx2ZZLV4Pk4O7_vGRMmKnTcXMyhjg-fUw9vBz53jz5qQ&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=dxr5isMJ5MitYwBBF4O1lg&_nc_ss=7a32e&oh=00_Afxdgb9DKb-2nyKja4tTL7OYfaCRW1DU8ej0TXvDV9sM3Q&oe=69C715A0,ranggawalpresa,ranggawalpresa,False,False,1,1,[]
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,18059475392382399,https://www.instagram.com/p/DVscrIakZKd/c/18059475392382399/,"Bingung, pendapatan nikel, emas, batubara, timah, tembaga itu pada kemana siiiihhhh 😌😮‍💨",1773142024,1,2004962784,sindysmasscoutz,Sindi Saraswati,https://scontent.cdninstagram.com/v/t51.82787-19/581551374_18514071181066785_3073119840460200145_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=kaqf0Lbz5twQ7kNvwHKaePx&_nc_oc=AdqaoXQ0om7zXaRua7hvJO6mtM199KGRGdiYiTb8ZMpM6Os51rIETQz11QdkP0oq86s&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=dxr5isMJ5MitYwBBF4O1lg&_nc_ss=7a32e&oh=00_AfyJHw8UJTtvvKq7oXTo1Ngbl_88bzTtTq4gqlDUrAcdOQ&oe=69C71D4D,sindysmasscoutz,sindysmasscoutz,False,False,0,0,[]
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,18091918589038142,https://www.instagram.com/p/DVscrIakZKd/c/18091918589038142/,Harga pertamax naik turun kek ingus 3 bulan terakhir kumaha ieu teh gusti,1773678470,1,3038923452,hantonka,Hanton KA,https://scontent.cdninstagram.com/v/t51.82787-19/563931931_18430256488099453_7683349305173841992_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NjguQzMifQ%3D%3D&_nc_ohc=iqaR8VaZPucQ7kNvwGCH0oj&_nc_oc=AdoteVuY4bjzNEvJpJMq2Pj3--9FsXB3_EXHEyJhqul8CT9Xdn7mPX3vbumyuIc6HCI&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=dxr5isMJ5MitYwBBF4O1lg&_nc_ss=7a32e&oh=00_AfxtOw-eMe71epKLdOurfVk3O4UhKEqzQRdfnI5fPq3k6w&oe=69C72C37,hantonka,hantonka,False,False,0,0,[]
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,18093214349043583,https://www.instagram.com/p/DVscrIakZKd/c/18093214349043583/,Kek gini ini sebenarnya pemerintah tuh tau gak ya ? Terus kita ini kudu ngapain gitu mereka tau gak ya harus ngarahin kita harus apa gitu 🙏,1773161746,0,27280215498,genyosablon,TEMPAT BIKIN KAOS TERLENGKAP DI BOJONEGORO,https://scontent.cdninstagram.com/v/t51.2885-19/469506455_635157335737644_2429370394535180981_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=26aSWAOYwP8Q7kNvwHXp6Qq&_nc_oc=AdpMtBjoiIsiQw5QUxicRYgqVMBYFCTGmRFn_lAh18p2iyUlmI7Bv11OBZlr0unuhIs&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7a32e&oh=00_AfwFpA44BOrKLTCMjEgkIy_XkA8S088gi_lnKjEJcDdxxQ&oe=69C72BFA,genyosablon,genyosablon,False,False,1,1,[]
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,18099226474749865,https://www.instagram.com/p/DVscrIakZKd/c/18099226474749865/,"bg @irwandiferry kalau artinya harga minyak tinggi kenapa pemerintah malah mau impor dari amerika yang dari beberapa sumber berita  pemerintah mau impor dari amerika untuk menggantikan minyak dari timur tengah kenapa tidak ke rusia, jika indonesia bebas aktif maka indonesia secara politik dan demi bangsa bukannya milih minyak yang lebih murah lebih masuk akal?",1773643867,0,42138701231,kstrmly_usman,KstrMly_Usman,https://scontent.cdninstagram.com/v/t51.2885-19/464991074_1698489200720570_7410571687535022322_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy41MDAuQzMifQ%3D%3D&_nc_ohc=k2qAKhUPT94Q7kNvwEqAycP&_nc_oc=AdqGO50nVt7B-8x_TCqRozWowD-RR_bkMDgwRohWOoIYwx20czIQ63wxefvNaYhYLs0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7a32e&oh=00_Afy7mD_jZL1TMDFClRzlFEIsSmPeJKkHJQWrO-3XKR0h9Q&oe=69C70BED,kstrmly_usman,kstrmly_usman,False,False,1,1,[]
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,18095379059076550,https://www.instagram.com/p/DVscrIakZKd/c/18095379059076550/,@prabowo bapakee yukkk bacaa ini pak.. 😢,1773163409,1,807164675,liasftr,Lia Safitri,https://scontent.cdninstagram.com/v/t51.2885-19/35532577_1670600746327579_1798550003677921280_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=uoBjW2Pj3N8Q7kNvwFs6n5l&_nc_oc=Adpli_TtzoPA_SSLNF6RM18R2GbyVeSAMXNev31vjP_qBKNYIPhsZP_NL-Sz8frmpII&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7a32e&oh=00_AfyV2w7R73EHKg6aJXCpJ7pAuBt7cAENg7cgBAQOefK2pw&oe=69C70892,liasftr,liasftr,False,False,0,0,[]
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,18084769001258358,https://www.instagram.com/p/DVscrIakZKd/c/18084769001258358/,gara2 MBG kebutuhan juga pada naik contohnya ayam.. harga ayam jdi mahal krn suplier ayam mengutamakan MBG alhasil yg f pasar2 kosong atau minim stock jadilah lonjakan harga. 😢,1773222890,2,463541465,ly_lacnuna,Lylac Nuna,https://scontent.cdninstagram.com/v/t51.2885-19/292197549_697898671254751_8512188474988001668_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=7d1xmSbEvEsQ7kNvwFHOggT&_nc_oc=AdoSGBaIe4Z5unU82LZyFEuDkXGehFXNtGvAKN5Gzzp2aPB2sjLeGROc_VeXasrJDno&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7a32e&oh=00_AfwHD22jTRVZtdVpDVXB1PbhpFC4qWjqWuXttFzPnDbxEg&oe=69C723F1,ly_lacnuna,ly_lacnuna,False,False,2,2,[]
3849577890770424477,https://www.instagram.com/p/DVscrIakZKd/,18021478817807100,https://www.instagram.com/p/DVscrIakZKd/c/18021478817807100/,Lelah liat mbg,1773133982,41,212482097,berburukuliner.id,Berburu Kuliner | Arya Putra,https://scontent.cdninstagram.com/v/t51.2885-19/465953448_1801754134006544_5197596169750728502_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=100&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=GmLgGkrwwmMQ7kNvwHW756w&_nc_oc=Adp2SOxlDEPAjLdjLnht5IpF7tjmaBgBuiZ6_TQxSGiORZXt0lOKTHZIgiQJFwThOtU&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7a32e&oh=00_AfwOIRlzEf-YMBTKtVaoL_ZM8TIoc6RfAo4kaDIPwiduTw&oe=69C70FD9,berburukuliner.id,berburukuliner.id,True,False,3,3,[]
